order_id,product_id,sales
US-2016-120502,OFF-AP-10004980,75.84
CA-2018-108749,OFF-PA-10003797,45.36
CA-2018-108749,OFF-BI-10003707,45.78
CA-2018-163335,OFF-ST-10000885,40.29
CA-2018-163335,OFF-BI-10002827,38.71
CA-2016-134719,OFF-ST-10004459,1801.632
US-2016-154389,TEC-PH-10002789,748.752
CA-2016-115567,TEC-AC-10001314,199.96
CA-2016-115567,FUR-CH-10000015,1516.2
US-2018-136679,TEC-AC-10004855,167.952
US-2018-136679,OFF-AR-10003582,45.04
US-2018-141943,OFF-EN-10003448,23.16
CA-2015-101560,FUR-FU-10003773,397.6
CA-2015-101560,OFF-PA-10001363,85.96
CA-2015-101560,OFF-AR-10004757,13.12
CA-2015-101560,OFF-BI-10000309,45.66
CA-2015-159709,OFF-EN-10001434,158.13
CA-2015-159709,TEC-PH-10003988,43.6
CA-2017-103982,OFF-SU-10000151,3930.072
CA-2017-103982,OFF-FA-10001332,2.304
CA-2017-103982,TEC-PH-10000895,431.976
CA-2017-103982,TEC-AC-10002857,41.72
CA-2016-142454,FUR-FU-10004018,104.23
CA-2016-142454,OFF-ST-10003638,70.26
CA-2016-102016,OFF-AR-10004685,9.26
CA-2016-102016,OFF-ST-10001713,105.98
CA-2016-102016,OFF-FA-10000490,1.24
CA-2016-102016,OFF-LA-10002043,20.7
CA-2016-102016,OFF-PA-10002464,28.9
CA-2016-102016,OFF-EN-10002504,27.18
CA-2016-156755,OFF-ST-10002615,465.18
CA-2016-130876,OFF-ST-10004258,36.63
CA-2017-145898,OFF-ST-10004507,51.45
CA-2017-145898,OFF-LA-10000262,7.83
CA-2017-145898,OFF-AR-10002445,35.4
CA-2017-145898,OFF-PA-10001667,29.9
US-2018-159562,OFF-EN-10000461,17.48
CA-2018-134635,OFF-PA-10002254,79.14
CA-2018-167080,OFF-AR-10001868,8.4
CA-2018-145653,FUR-CH-10004875,498.26
CA-2015-140487,FUR-BO-10000711,212.94
CA-2018-117401,OFF-AP-10000938,706.86
CA-2018-117401,TEC-PH-10003555,114.95
CA-2018-117401,OFF-BI-10001267,43.19
US-2018-109582,OFF-PA-10004071,166.44
CA-2017-119865,OFF-BI-10001553,36.56
CA-2017-119865,OFF-BI-10003007,186.144
CA-2017-119865,FUR-BO-10003272,353.568
US-2015-147648,OFF-PA-10001033,81.98
CA-2018-124436,OFF-BI-10001553,14.624
CA-2018-124436,FUR-TA-10001095,697.16
CA-2018-124436,FUR-FU-10001185,30.93
CA-2018-124436,OFF-BI-10000343,27.496
CA-2015-115084,FUR-CH-10004626,605.34
CA-2018-131037,FUR-TA-10001768,210.008
CA-2017-111143,OFF-AP-10001947,54.96
CA-2015-166744,FUR-FU-10004952,164.22
CA-2015-166744,FUR-BO-10001337,362.94
CA-2015-166744,TEC-AC-10003628,59.98
CA-2017-116561,OFF-ST-10004186,332.94
CA-2017-116561,OFF-BI-10001658,39.872
CA-2017-110730,OFF-SU-10004737,13.68
CA-2018-146367,OFF-BI-10002827,3.318
CA-2017-149454,OFF-BI-10003694,10.44
CA-2017-156265,FUR-TA-10001691,136.464
CA-2017-156265,TEC-PH-10001918,333.576
CA-2017-156265,OFF-BI-10000285,12.544
US-2016-168914,OFF-AP-10000358,20.768
US-2018-110989,TEC-AC-10002345,43.5
CA-2016-106215,OFF-FA-10001229,12.576
US-2017-169369,TEC-AC-10001314,249.95
US-2017-169369,OFF-PA-10004438,49.12
CA-2016-132318,OFF-AP-10000026,182.91
US-2015-131982,OFF-BI-10004224,107.648
CA-2016-125185,FUR-CH-10002647,99.372
CA-2016-125185,FUR-FU-10003247,33.568
CA-2017-130078,OFF-PA-10003270,10.56
US-2018-114034,OFF-PA-10004735,38.88
US-2018-115595,OFF-PA-10001745,35.2
CA-2018-158722,OFF-PA-10000176,45.528
CA-2015-105165,TEC-PH-10000675,196.776
CA-2015-105165,OFF-BI-10000050,2.92
CA-2015-105165,FUR-TA-10004154,200.795
CA-2015-105165,TEC-AC-10002718,46.688
CA-2015-105165,OFF-AR-10003179,21.864
CA-2018-147452,OFF-PA-10001838,11.76
CA-2018-147452,OFF-PA-10004039,167.94
CA-2018-147452,OFF-AP-10001626,3.89
US-2018-114657,TEC-MA-10003173,52.44
CA-2018-144484,FUR-FU-10000260,32.36
CA-2018-144484,OFF-AP-10004487,406.6
CA-2018-125913,FUR-FU-10001487,27.92
CA-2018-125913,FUR-TA-10001520,399.672
US-2017-158309,OFF-BI-10000145,3.744
CA-2016-162887,FUR-CH-10000595,715.2
CA-2018-147333,TEC-AC-10004469,159.8
CA-2018-147333,TEC-AC-10003038,44.75
CA-2015-113859,FUR-CH-10004698,340.116
CA-2015-159681,OFF-PA-10003641,105.52
US-2018-104094,TEC-AC-10002134,13.48
CA-2018-152709,OFF-ST-10001837,85.52
CA-2016-105158,FUR-FU-10001706,6.16
CA-2016-105158,OFF-PA-10001970,36.84
CA-2015-133424,OFF-ST-10002957,15.84
CA-2015-133424,OFF-LA-10002312,44.4
CA-2018-105991,OFF-EN-10002600,21.24
CA-2018-105991,OFF-BI-10003274,9.552
CA-2018-105991,FUR-BO-10004467,89.991
US-2018-136784,OFF-PA-10000675,163.96
CA-2015-146283,OFF-PA-10002259,17.904
CA-2015-146283,FUR-CH-10004287,966.7
CA-2015-146283,OFF-PA-10000482,182.112
CA-2018-151218,OFF-ST-10004835,4.464
CA-2016-111073,FUR-TA-10004086,51.588
CA-2018-144883,OFF-LA-10000305,50.4
CA-2018-142174,OFF-PA-10000806,89.568
CA-2018-108791,FUR-FU-10004018,14.89
CA-2018-108791,TEC-PH-10002660,543.92
CA-2017-106656,OFF-EN-10001509,4.08
CA-2017-106656,OFF-LA-10003148,18.9
CA-2017-113831,FUR-TA-10002645,2275.5
CA-2017-113831,TEC-AC-10003033,1979.7
CA-2017-113831,OFF-LA-10001297,62.1
US-2015-139500,FUR-CH-10002017,37.296
US-2015-166310,FUR-FU-10001546,8.544
US-2017-168410,FUR-FU-10000629,68.95
US-2017-168410,OFF-ST-10000036,296.37
US-2017-168410,TEC-PH-10002583,39.98
CA-2018-131254,FUR-CH-10003774,191.058
CA-2018-131254,OFF-AR-10003876,13.04
CA-2018-131254,OFF-BI-10003527,1525.188
CA-2017-123414,OFF-LA-10004559,9.216
CA-2017-123414,OFF-SU-10002573,28.048
CA-2018-137876,FUR-FU-10000222,64.96
CA-2018-137876,OFF-EN-10001219,30.56
CA-2017-154060,FUR-CH-10002304,187.056
US-2018-162558,FUR-FU-10002364,11.808
US-2018-162558,FUR-FU-10004864,9.656
US-2018-162558,OFF-PA-10003172,20.736
US-2018-162558,OFF-BI-10000977,27.36
US-2018-162558,FUR-TA-10000198,2314.116
US-2018-162558,OFF-BI-10003984,34.236
US-2018-162558,FUR-FU-10003691,19.76
CA-2018-134439,OFF-PA-10004082,15.96
CA-2016-119508,OFF-AR-10003723,16.9
CA-2016-119508,FUR-FU-10004270,25.08
CA-2016-152681,OFF-AR-10003183,6.68
CA-2015-130813,OFF-PA-10002005,19.44
CA-2016-120320,TEC-PH-10000149,31.92
CA-2017-111941,OFF-BI-10001524,33.568
CA-2017-123120,FUR-FU-10004748,63.94
CA-2017-123120,OFF-BI-10001460,60.6
CA-2017-123120,OFF-SU-10002503,22.72
CA-2015-103331,FUR-FU-10001731,10.68
CA-2015-103331,OFF-PA-10002160,17.34
CA-2015-103331,OFF-PA-10002659,3.38
CA-2016-169278,OFF-BI-10001636,26.976
CA-2018-111577,OFF-PA-10000062,307.776
CA-2016-146486,OFF-ST-10002554,244.55
CA-2016-146486,OFF-EN-10001509,12.24
CA-2016-146486,TEC-AC-10002018,13.98
CA-2016-146486,TEC-AC-10002637,899.95
US-2015-168501,OFF-EN-10001509,1.632
US-2015-168501,TEC-PH-10004922,267.96
CA-2016-112053,TEC-AC-10002550,31.95
CA-2018-108539,OFF-ST-10003208,725.84
CA-2018-108539,OFF-BI-10003981,10.896
CA-2018-108539,OFF-BI-10001031,8.544
CA-2016-149811,OFF-BI-10003676,32.34
CA-2016-149811,OFF-PA-10004082,39.9
US-2018-103814,OFF-PA-10001019,143.856
CA-2017-123932,OFF-PA-10004665,41.92
CA-2017-123932,TEC-PH-10002447,329.584
US-2017-101616,OFF-BI-10000014,87.28
CA-2015-113768,FUR-CH-10002439,279.456
CA-2015-113768,OFF-PA-10003063,8.0
CA-2017-138037,OFF-BI-10002982,27.24
CA-2015-150490,TEC-AC-10004510,16.36
CA-2015-150490,OFF-ST-10000321,15.78
CA-2015-150490,OFF-AR-10004602,45.98
US-2018-126060,FUR-BO-10003433,198.272
CA-2018-100951,OFF-ST-10001496,720.76
CA-2017-122017,FUR-FU-10000672,70.56
CA-2017-122017,OFF-AP-10001293,81.96
CA-2015-123477,OFF-AP-10000692,64.864
CA-2017-107790,TEC-PH-10004539,151.192
CA-2018-158071,TEC-PH-10002923,88.776
CA-2018-158071,OFF-LA-10004689,11.56
CA-2018-158071,OFF-ST-10001228,15.58
CA-2018-147403,OFF-PA-10003302,85.056
US-2018-136721,FUR-FU-10004665,273.96
US-2018-136721,FUR-FU-10004188,306.9
CA-2016-118738,OFF-PA-10003177,15.552
CA-2016-118738,FUR-TA-10002607,347.361
CA-2016-118738,OFF-PA-10001166,10.368
CA-2018-134152,TEC-AC-10004510,98.16
CA-2018-134152,OFF-AR-10004062,31.44
CA-2015-125542,OFF-EN-10000056,348.488
CA-2015-125542,OFF-ST-10001469,172.736
CA-2017-136021,OFF-PA-10000551,15.54
CA-2017-136021,TEC-MA-10000423,105.552
CA-2017-149195,OFF-PA-10001870,25.92
CA-2017-149195,OFF-FA-10001843,15.808
CA-2017-149195,OFF-PA-10002036,10.368
CA-2018-161410,TEC-PH-10001760,358.2
CA-2018-161410,TEC-PH-10000673,545.916
CA-2018-152786,OFF-BI-10000829,40.41
CA-2018-164707,TEC-PH-10001924,167.976
CA-2018-164707,TEC-AC-10004864,109.53
CA-2018-164707,OFF-LA-10004345,9.82
CA-2018-163874,OFF-BI-10000088,26.352
US-2015-123183,OFF-LA-10002787,22.5
US-2015-123183,OFF-LA-10001569,9.96
US-2015-123183,OFF-BI-10002429,213.08
US-2015-123183,FUR-BO-10000362,1025.88
CA-2015-104829,OFF-PA-10003016,21.98
US-2017-147340,FUR-FU-10002501,63.2
CA-2017-145492,OFF-AP-10003622,39.0
CA-2017-163202,OFF-BI-10002764,2.907
CA-2017-117681,FUR-BO-10001798,556.665
CA-2018-132262,TEC-AC-10000158,71.98
CA-2018-132262,TEC-AC-10000303,79.98
CA-2018-123043,OFF-BI-10003910,24.672
CA-2018-123043,OFF-BI-10000138,3.744
US-2017-143280,TEC-PH-10002398,445.96
US-2017-143280,TEC-AC-10003399,36.24
US-2017-143280,OFF-FA-10000992,10.65
CA-2018-108854,OFF-PA-10003022,87.92
CA-2018-108854,OFF-BI-10002854,22.424
CA-2018-108854,OFF-BI-10001670,90.48
CA-2018-108854,OFF-ST-10001837,42.76
CA-2018-166856,OFF-BI-10002012,10.08
CA-2018-166856,TEC-AC-10004992,101.34
CA-2017-153157,TEC-PH-10003171,224.75
US-2018-125647,OFF-AP-10000390,73.176
US-2018-125647,OFF-PA-10004888,20.736
US-2018-125647,TEC-PH-10004188,39.984
CA-2015-132542,OFF-BI-10004099,15.36
CA-2016-110877,OFF-PA-10004621,36.288
CA-2016-110877,TEC-PH-10002103,150.384
US-2017-151827,TEC-PH-10002789,280.782
US-2017-151827,TEC-AC-10003289,31.984
US-2017-163258,OFF-BI-10000138,11.232
CA-2018-103009,OFF-PA-10001215,26.4
US-2018-120649,OFF-AR-10001545,3.52
CA-2017-153598,TEC-AC-10003870,1649.95
CA-2017-153598,FUR-FU-10001085,111.9
US-2017-108497,FUR-BO-10004218,599.165
CA-2017-113096,OFF-ST-10003455,46.53
CA-2015-136861,FUR-FU-10001967,31.984
CA-2018-117422,OFF-AP-10000938,161.568
CA-2018-117422,OFF-PA-10002195,4.064
CA-2018-117422,OFF-BI-10002799,6.216
CA-2018-129707,OFF-AR-10000246,8.896
CA-2016-160171,OFF-AP-10000275,1640.7
CA-2016-160171,TEC-AC-10000892,270.0
CA-2015-103317,FUR-FU-10001591,19.52
CA-2015-103317,OFF-BI-10001787,9.81
CA-2015-103317,FUR-FU-10003192,213.216
CA-2017-167115,OFF-BI-10004600,588.784
US-2018-153633,OFF-AR-10002335,2.064
CA-2018-155929,OFF-PA-10000859,6.368
CA-2016-148712,TEC-AC-10003198,99.6
CA-2016-148712,OFF-BI-10001900,62.296
CA-2016-148712,OFF-AR-10000614,10.71
CA-2017-128307,OFF-EN-10003040,20.936
US-2017-127425,TEC-PH-10003442,33.0
US-2017-127425,TEC-AC-10002800,249.95
US-2015-119081,OFF-SU-10000157,357.93
US-2015-119081,TEC-AC-10001542,57.4
US-2015-119081,OFF-BI-10004519,331.96
US-2015-119081,FUR-FU-10003464,40.56
CA-2017-140613,OFF-SU-10004261,86.2
US-2018-108700,OFF-PA-10004733,38.016
CA-2018-160962,OFF-ST-10001325,8.384
CA-2018-160962,OFF-AR-10003056,6.848
CA-2018-130631,OFF-FA-10000089,19.6
CA-2018-130631,FUR-FU-10004093,68.46
CA-2018-116680,OFF-BI-10004022,13.344
CA-2018-116680,FUR-TA-10001771,1478.272
US-2015-107405,OFF-ST-10002301,16.272
CA-2018-101574,FUR-FU-10001706,9.24
CA-2015-146591,OFF-BI-10003676,32.34
CA-2015-146591,OFF-PA-10000659,56.064
CA-2015-146591,OFF-EN-10002504,108.72
CA-2015-146591,FUR-BO-10001972,181.47
CA-2015-107706,OFF-PA-10000466,16.176
CA-2017-122448,FUR-CH-10002774,122.352
CA-2015-132451,FUR-CH-10000454,585.552
CA-2015-132451,OFF-PA-10004888,19.44
CA-2017-158547,OFF-AP-10003842,123.92
CA-2018-116946,FUR-FU-10000320,13.36
CA-2018-116946,OFF-ST-10002554,78.256
CA-2018-116946,FUR-BO-10000468,102.018
CA-2018-121741,OFF-ST-10004459,750.68
CA-2018-169691,OFF-LA-10002312,44.4
CA-2018-169691,OFF-ST-10001291,84.55
CA-2018-169691,OFF-PA-10003022,17.94
CA-2017-121356,OFF-BI-10002133,128.4
CA-2015-101770,OFF-BI-10001097,1.869
CA-2018-105487,TEC-PH-10001336,103.192
CA-2018-105487,TEC-AC-10002305,36.0
CA-2018-105487,TEC-AC-10003610,239.96
CA-2018-105487,OFF-ST-10002301,40.68
CA-2018-148999,FUR-CH-10002044,419.136
CA-2015-107573,OFF-EN-10001099,23.472
CA-2016-156608,OFF-BI-10004140,3.592
CA-2018-134495,TEC-PH-10004897,23.976
CA-2018-134495,OFF-LA-10000262,6.264
CA-2018-134495,OFF-AP-10002222,20.808
CA-2018-134495,FUR-CH-10003774,218.352
CA-2018-164098,OFF-ST-10000615,18.16
CA-2015-105249,OFF-SU-10001225,7.36
CA-2015-105249,OFF-LA-10002043,41.4
CA-2015-105249,FUR-BO-10000330,411.332
CA-2016-113523,OFF-BI-10001249,7.656
CA-2018-117821,TEC-AC-10004469,63.92
CA-2018-164378,OFF-AR-10001177,6.56
CA-2018-164378,OFF-LA-10000634,7.83
CA-2018-164378,TEC-AC-10004708,41.9
CA-2018-164378,FUR-CH-10002084,664.146
CA-2018-164378,OFF-PA-10004519,8.96
CA-2018-127782,FUR-FU-10001847,3.312
CA-2018-127782,OFF-AP-10001962,20.136
CA-2018-127782,OFF-EN-10003845,8.856
CA-2018-127782,TEC-PH-10001817,859.2
US-2017-162026,OFF-PA-10000167,61.96
CA-2017-150000,OFF-EN-10002973,17.92
CA-2016-168529,FUR-FU-10001588,145.9
US-2018-152569,OFF-PA-10001736,56.704
US-2018-152569,TEC-PH-10002185,11.12
US-2015-137680,OFF-PA-10000174,32.896
US-2015-137680,OFF-PA-10000069,22.776
CA-2016-103177,TEC-PH-10001795,239.97
CA-2016-103177,OFF-AP-10004540,160.32
CA-2016-103177,TEC-PH-10001527,128.85
US-2017-138408,TEC-AC-10003870,1319.96
CA-2018-117667,FUR-CH-10004540,239.96
CA-2018-117667,FUR-FU-10004093,54.768
CA-2018-117667,OFF-AR-10000716,13.392
CA-2018-117667,OFF-PA-10002709,23.92
CA-2018-117667,TEC-AC-10000580,255.968
CA-2017-110982,OFF-BI-10000829,21.552
CA-2017-110982,OFF-AP-10004859,58.24
CA-2017-147123,OFF-PA-10000575,80.28
CA-2018-154501,OFF-AR-10002804,9.78
CA-2018-166933,OFF-FA-10002676,1.81
CA-2016-142055,OFF-PA-10003465,37.94
CA-2016-137106,TEC-PH-10000011,79.96
CA-2018-136609,OFF-PA-10004381,115.296
CA-2018-160885,TEC-PH-10001795,2479.96
US-2017-167472,TEC-AC-10001109,179.94
US-2017-167472,TEC-AC-10003038,26.85
US-2017-167472,TEC-AC-10003174,323.37
US-2017-167472,OFF-PA-10000157,59.94
US-2017-167472,OFF-BI-10001721,64.14
US-2017-167472,OFF-BI-10000591,11.67
US-2017-167472,OFF-PA-10001534,12.96
CA-2016-120551,OFF-BI-10002071,17.43
US-2018-150595,FUR-CH-10000513,181.986
US-2018-150595,OFF-BI-10003274,1.592
US-2018-150595,OFF-SU-10000381,22.344
CA-2017-134936,FUR-TA-10001086,455.97
CA-2017-134936,OFF-BI-10000174,10.44
CA-2017-134936,OFF-BI-10002103,5.214
CA-2018-102967,OFF-ST-10001590,67.4
CA-2018-151008,FUR-FU-10002396,25.16
CA-2018-151008,TEC-PH-10002807,126.56
CA-2015-159800,OFF-AP-10004859,43.68
CA-2015-159800,TEC-AC-10003447,139.93
US-2015-159618,OFF-AR-10003183,2.672
US-2015-159618,OFF-SU-10000432,16.656
US-2015-159618,TEC-AC-10003832,79.512
US-2015-159618,OFF-PA-10004100,36.288
US-2015-159618,FUR-BO-10004467,67.9932
CA-2018-116113,FUR-FU-10002963,10.16
CA-2016-125066,FUR-FU-10003829,6.16
CA-2016-125066,OFF-AR-10003582,56.3
US-2016-114741,OFF-PA-10000048,6.48
US-2016-114741,OFF-ST-10000078,1325.85
US-2016-114741,OFF-LA-10004853,14.94
CA-2018-133263,OFF-BI-10001153,34.54
CA-2018-133263,TEC-CO-10001449,2999.95
CA-2018-133263,OFF-BI-10000474,64.12
CA-2018-157966,OFF-AR-10000799,19.456
CA-2018-157966,TEC-MA-10002109,209.986
CA-2018-157966,OFF-AR-10003338,29.76
CA-2018-157966,FUR-CH-10003606,89.768
CA-2018-157966,TEC-CO-10001449,959.984
CA-2018-157966,OFF-PA-10001934,15.552
CA-2018-157966,TEC-PH-10001527,34.36
CA-2015-151162,OFF-PA-10001033,98.376
CA-2015-151162,OFF-BI-10003719,29.94
CA-2015-151162,OFF-PA-10003036,17.472
CA-2015-151162,TEC-PH-10001870,36.738
CA-2015-151162,TEC-PH-10001809,179.94
CA-2017-136686,FUR-FU-10004864,383.64
CA-2017-136686,OFF-AP-10002350,56.52
CA-2018-137498,OFF-AR-10003829,6.56
CA-2018-137498,FUR-CH-10003833,243.92
CA-2018-137498,OFF-PA-10000143,47.52
CA-2018-163818,FUR-FU-10000076,19.98
CA-2017-161158,OFF-AR-10000462,8.0
CA-2015-116673,FUR-FU-10003829,6.16
CA-2018-105333,OFF-ST-10002182,83.56
CA-2018-105333,TEC-PH-10001468,546.06
CA-2018-105333,OFF-ST-10001809,269.49
CA-2016-149993,OFF-FA-10001561,10.9
CA-2015-168158,OFF-BI-10001759,6.096
CA-2017-115224,OFF-ST-10000615,34.05
CA-2017-115224,OFF-ST-10003816,352.38
CA-2015-164742,FUR-CH-10002880,245.98
CA-2015-164742,OFF-BI-10004738,18.94
US-2018-108014,OFF-BI-10003984,59.913
CA-2018-160325,TEC-PH-10000984,391.98
CA-2018-160325,TEC-PH-10001944,437.85
CA-2016-159779,OFF-BI-10002735,68.62
CA-2018-151176,OFF-SU-10001165,25.02
CA-2018-151176,OFF-AR-10000614,10.71
CA-2015-108903,OFF-AR-10004010,55.984
CA-2015-108903,OFF-EN-10004030,14.48
CA-2015-108903,TEC-AC-10003023,142.488
CA-2017-117919,OFF-ST-10003572,14.16
CA-2017-117919,OFF-PA-10004353,79.92
CA-2016-142475,OFF-BI-10003718,590.352
CA-2017-134516,FUR-FU-10001546,17.088
CA-2017-134516,FUR-CH-10002880,98.392
CA-2018-105193,OFF-AR-10001547,11.05
CA-2016-168634,OFF-AP-10001626,7.78
CA-2018-117198,TEC-AC-10003033,659.9
CA-2016-145828,TEC-AC-10002323,53.04
CA-2018-121027,TEC-AC-10002049,843.9
CA-2018-121027,TEC-AC-10002253,1496.16
CA-2017-147431,OFF-ST-10003994,117.96
CA-2017-158001,OFF-AR-10002399,21.3
CA-2017-158001,OFF-AP-10002118,1040.8
CA-2017-158001,OFF-AR-10001954,29.34
CA-2018-125745,FUR-FU-10001591,19.52
CA-2016-101154,OFF-ST-10004186,443.92
US-2017-124163,TEC-AC-10001908,499.95
US-2017-124163,OFF-AR-10000817,3.04
US-2017-124163,FUR-CH-10004218,201.96
US-2017-124163,FUR-FU-10000755,68.64
CA-2017-121748,TEC-AC-10003063,100.0
CA-2017-121748,TEC-AC-10002637,359.98
CA-2015-126683,FUR-FU-10001706,6.16
CA-2015-126683,FUR-TA-10002958,2348.82
CA-2018-148810,OFF-LA-10004689,13.872
CA-2018-148810,FUR-CH-10001545,273.552
US-2017-146066,FUR-TA-10002530,815.292
CA-2015-127614,TEC-AC-10001432,234.45
CA-2015-127614,FUR-TA-10003715,1256.22
CA-2015-127614,OFF-BI-10003291,17.46
CA-2017-101742,OFF-BI-10004187,10.528
CA-2016-134943,OFF-BI-10000666,152.8
CA-2018-123022,OFF-BI-10002225,82.56
CA-2018-123022,TEC-AC-10000474,284.97
CA-2018-113208,FUR-FU-10004245,60.84
CA-2015-154893,FUR-CH-10004287,1325.76
CA-2015-154893,FUR-CH-10000595,572.16
CA-2015-147900,OFF-PA-10003063,28.8
CA-2018-106355,OFF-AR-10000246,11.12
CA-2017-127985,FUR-FU-10003274,7.04
CA-2016-166604,OFF-EN-10004147,17.94
CA-2018-120719,OFF-BI-10002103,34.76
CA-2018-127117,FUR-FU-10004018,74.45
CA-2016-104241,FUR-FU-10001473,192.22
CA-2018-168179,OFF-PA-10001800,19.44
CA-2018-142342,OFF-PA-10004609,32.4
CA-2018-142342,OFF-EN-10002592,57.9
CA-2018-142342,OFF-ST-10002957,10.56
CA-2018-142342,FUR-BO-10002613,1194.165
CA-2018-109099,OFF-PA-10001033,40.99
US-2015-134187,OFF-AR-10000940,2.94
CA-2017-145261,OFF-BI-10001670,45.24
CA-2017-145261,OFF-AR-10004078,18.688
CA-2017-145261,OFF-PA-10003036,11.648
CA-2017-145261,TEC-AC-10000991,112.776
CA-2017-145261,FUR-TA-10002530,377.45
CA-2017-145261,OFF-LA-10000407,15.936
CA-2017-145261,TEC-PH-10004833,28.68
CA-2017-108875,FUR-FU-10002671,21.44
CA-2017-108875,OFF-ST-10001370,511.056
CA-2017-141957,OFF-AR-10000914,18.656
CA-2017-141957,OFF-BI-10001116,11.088
CA-2017-141957,OFF-ST-10002276,66.688
CA-2017-141957,OFF-ST-10004340,99.488
CA-2017-142405,OFF-LA-10004093,14.62
CA-2017-142405,OFF-BI-10004728,53.984
CA-2017-142405,TEC-AC-10003095,389.97
CA-2016-141012,FUR-FU-10003192,355.36
CA-2016-141012,TEC-PH-10004522,140.376
CA-2018-127922,OFF-EN-10003068,15.84
CA-2018-127922,OFF-PA-10001204,8.448
CA-2017-146318,OFF-PA-10003953,12.96
CA-2015-135993,TEC-PH-10001552,57.408
CA-2015-135993,TEC-AC-10004877,27.6
CA-2015-126802,FUR-FU-10000193,38.976
CA-2017-143924,OFF-FA-10000735,20.44
CA-2017-143924,OFF-PA-10002120,109.92
CA-2017-141551,OFF-BI-10001249,6.38
CA-2017-141551,OFF-PA-10001569,6.48
CA-2015-164315,OFF-PA-10004248,15.84
CA-2015-164315,TEC-PH-10001128,1049.93
CA-2015-164315,OFF-AP-10003842,154.9
CA-2016-131072,OFF-BI-10002794,98.352
CA-2015-131541,OFF-FA-10000621,14.32
CA-2015-131541,FUR-FU-10003623,129.888
CA-2015-131541,OFF-EN-10000781,48.944
CA-2016-119550,FUR-CH-10002044,275.058
US-2016-138093,OFF-AR-10000817,27.36
US-2016-138093,OFF-PA-10001509,44.75
US-2016-138093,TEC-PH-10004667,134.99
US-2016-138093,OFF-PA-10000143,26.4
US-2016-138093,FUR-CH-10000785,542.94
CA-2017-126165,FUR-TA-10001676,71.088
CA-2018-126123,OFF-BI-10000309,27.396
CA-2018-126123,OFF-BI-10004224,13.456
CA-2017-143441,OFF-LA-10002312,11.84
CA-2018-148320,OFF-PA-10003022,35.88
CA-2017-125661,OFF-EN-10001532,40.752
CA-2017-125661,TEC-AC-10004855,139.96
US-2015-123519,OFF-AR-10003829,2.624
US-2015-123519,FUR-TA-10002645,136.53
US-2015-123519,TEC-AC-10003033,263.96
CA-2015-155593,OFF-SU-10002522,11.64
CA-2018-136000,OFF-BI-10004828,40.176
US-2016-160857,FUR-FU-10001095,79.44
US-2016-160857,OFF-SU-10000157,357.93
US-2016-160857,FUR-CH-10002647,127.764
US-2016-160857,TEC-CO-10004115,2799.944
US-2016-160857,OFF-PA-10003363,19.44
CA-2018-115805,TEC-PH-10003092,36.792
US-2015-143707,TEC-PH-10003655,5.94
CA-2018-116939,OFF-ST-10001476,177.55
CA-2016-124107,TEC-AC-10002049,619.95
CA-2016-124107,TEC-PH-10003875,29.16
CA-2016-124107,OFF-EN-10003286,57.96
CA-2016-124107,OFF-AP-10003971,29.403
CA-2018-126550,OFF-ST-10001031,81.4
CA-2016-138674,OFF-FA-10000304,8.72
CA-2016-138674,TEC-AC-10000358,91.176
CA-2016-138674,TEC-AC-10002800,159.968
CA-2017-165820,OFF-PA-10004735,12.96
CA-2015-103191,OFF-ST-10002574,331.536
CA-2016-103933,TEC-AC-10004171,899.91
CA-2016-110548,TEC-PH-10002922,946.344
CA-2018-117324,TEC-AC-10003023,178.11
CA-2018-117324,OFF-AP-10003590,1089.75
CA-2018-117324,OFF-LA-10003510,61.06
CA-2018-117324,FUR-BO-10003159,459.92
CA-2018-117324,OFF-PA-10002713,27.52
CA-2018-143574,FUR-BO-10002598,638.82
CA-2018-143574,OFF-SU-10002537,30.69
CA-2018-143574,FUR-FU-10003976,25.16
CA-2015-111773,OFF-BI-10000174,13.92
CA-2015-148614,OFF-PA-10002893,19.36
CA-2015-148614,FUR-FU-10003194,19.3
CA-2017-156139,OFF-BI-10004233,38.376
US-2018-147886,OFF-PA-10000232,12.96
US-2018-147886,FUR-FU-10001095,26.48
US-2018-147886,TEC-MA-10004679,532.72
US-2018-147886,OFF-PA-10003651,26.72
US-2018-147886,OFF-PA-10000743,20.04
US-2018-147886,OFF-ST-10002743,795.48
US-2018-147886,FUR-FU-10003829,21.56
CA-2017-113733,TEC-PH-10002496,249.584
CA-2017-113733,TEC-AC-10002473,68.112
CA-2017-113733,TEC-AC-10004877,16.56
CA-2018-104913,TEC-PH-10000923,74.95
CA-2015-145800,FUR-TA-10001539,355.455
CA-2017-125850,OFF-LA-10003498,44.4
CA-2017-125850,OFF-LA-10004484,20.65
CA-2017-118514,FUR-CH-10000015,866.4
CA-2016-150749,OFF-AR-10003732,5.56
CA-2015-163748,OFF-AP-10004052,3.16
CA-2015-163748,TEC-CO-10002095,1999.96
CA-2016-119634,FUR-FU-10004270,46.152
CA-2016-149300,TEC-MA-10000423,32.985
US-2017-111528,OFF-ST-10001526,481.32
US-2017-111528,OFF-BI-10002194,6.384
CA-2018-158169,OFF-AP-10000828,542.94
CA-2018-158169,FUR-FU-10001473,54.92
CA-2016-162047,FUR-CH-10004983,1448.82
CA-2016-117772,OFF-ST-10003994,353.88
US-2015-126340,TEC-PH-10004447,333.576
